738 96 57 41 61
739 41 96 61 87
740 57 41 61 42
741 61 41 87 82
742 96 57 61 95
743 41 61 42 34
744 96 61 87 127
745 41 61 34 82
746 15 4 12 13
747 207 307 333 290
748 323 395 357 304
749 357 323 304 229
750 304 357 229 358
751 229 304 358 324
752 304 358 324 395
753 229 304 324 323
754 324 304 395 323
755 304 358 395 357
756 96 87 146 127
757 263 333 309 207
758 454 482 445 444
759 357 335 287 305
760 57 15 41 42
761 357 425 404 344
762 87 41 44 51
763 44 87 51 99
764 51 44 99 46
765 41 44 51 12
766 376 395 323 324
767 119 57 96 95
768 132 165 164 210
769 132 165 210 209
770 164 132 210 177
771 132 210 177 209
772 210 177 209 300
773 209 210 300 318
774 243 263 309 194
775 309 243 194 295
776 145 109 196 190
777 262 332 208 308
778 144 121 207 194
779 400 332 375 306
780 403 444 454 377
781 196 167 190 109
782 308 375 332 268
783 95 119 164 132
784 323 357 287 229
785 196 262 145 242
786 207 188 307 293
787 188 307 293 301
788 307 293 301 396
789 307 207 293 290
790 293 307 290 374
791 13 15 42 34
792 357 404 335 305
793 110 80 144 94
794 110 80 94 49
795 190 242 196 145
796 306 208 332 268
797 306 208 268 150
798 469 477 480 443
799 477 480 443 489
800 108 120 163 124
801 108 120 124 93
802 120 124 93 163
803 405 352 306 375
804 405 352 375 457
805 197 248 212 130
806 238 372 301 317
807 389 434 399 318
808 462 473 469 396
809 461 472 426 417
810 491 489 479 465
811 173 138 213 211
812 164 95 132 103
813 95 132 103 96
814 44 51 12 25
815 44 51 25 46
816 141 102 184 131
817 372 317 367 316
818 317 367 316 289
819 372 317 316 301
820 316 372 301 424
821 317 316 301 246
822 316 301 246 396
823 317 316 246 289
824 316 246 289 396
825 316 301 396 424
826 335 237 287 305
827 480 465 443 489
828 250 198 323 287
829 102 58 104 131
830 210 177 300 317
831 217 295 159 194
832 367 406 300 318
833 246 293 155 249
834 155 246 249 289
835 246 249 289 293
836 402 443 435 477
837 289 312 384 278
838 25 29 34 11
839 25 29 11 17
840 34 25 11 12
841 29 34 11 13
842 11 34 12 13
843 249 290 278 371
844 210 164 177 317
845 402 381 289 367
846 294 236 347 239
847 291 256 212 248
848 372 343 317 238
849 52 114 110 83
850 469 477 443 402
851 473 424 446 435
852 478 490 451 443
853 481 448 445 444
854 443 435 477 490
855 69 82 101 133
856 115 103 63 42
857 44 12 16 25
858 360 374 423 371
859 374 423 371 458
860 237 320 184 305
861 317 343 318 210
862 318 317 210 300
863 133 140 82 101
864 163 211 213 138
865 293 307 374 401
866 293 307 401 396
867 486 481 482 444
868 481 482 444 445
869 481 482 445 485
870 400 405 420 306
871 400 405 306 375
872 400 405 375 457
873 48 100 62 113
874 173 138 211 190
875 216 308 262 208
876 394 444 429 364
877 171 198 104 211
878 133 122 118 69
879 377 394 444 445
880 246 238 317 177
881 344 358 313 305
882 344 358 305 357
883 48 62 14 47
884 48 62 47 113
885 14 48 47 17
886 178 268 150 271
887 114 52 62 83
888 325 300 406 318
889 378 325 406 426
890 198 323 287 229
891 216 162 158 145
892 80 144 94 118
893 94 80 118 69
894 104 93 136 211
895 249 289 293 371
896 249 289 371 278
897 209 255 165 210
898 209 255 210 318
899 149 100 181 248
900 177 246 289 317
901 12 16 25 11
902 16 25 11 17
903 290 293 374 371
904 150 99 208 158
905 95 115 42 103
906 95 115 103 164
907 42 95 103 61
908 95 103 61 96
909 103 61 96 127
910 103 61 127 82
911 145 208 99 158
912 308 328 375 268
913 267 242 190 136
914 242 190 136 145
915 145 99 109 123
916 145 99 123 158
917 109 145 123 136
918 313 358 324 229
919 85 45 84 23
920 162 136 171 102
921 239 334 268 359
922 239 334 359 437
923 396 316 424 367
924 123 145 158 162
925 158 123 162 102
926 158 123 102 99
927 123 162 102 136
928 123 162 136 145
929 198 171 287 211
930 17 45 23 16
931 257 292 323 376
932 323 257 376 256
933 69 82 133 131
934 108 185 124 163
935 185 124 163 213
936 124 163 213 138
937 163 185 213 292
938 52 62 83 24
939 290 278 371 360
940 316 372 424 367
941 186 249 289 155
942 100 48 130 113
943 130 100 113 197
944 471 439 417 418
945 294 320 184 239
946 208 268 150 158
947 47 48 113 130
948 283 271 361 268
949 414 443 465 479
950 46 45 23 84
951 367 317 300 289
952 72 92 46 109
953 92 46 109 84
954 445 377 454 444
955 43 80 69 63
956 12 11 13 4
957 12 11 4 5
958 11 13 4 6
959 385 278 371 384
960 278 371 384 289
961 52 62 24 14
962 439 437 359 418
963 435 367 402 424
964 130 86 108 47
965 212 176 130 248
966 123 109 136 72
967 136 123 72 102
968 123 72 102 99
969 228 181 130 248
970 228 181 248 313
971 344 425 358 357
972 24 14 6 22
973 417 352 457 418
974 268 361 306 271
975 361 306 271 420
976 12 16 11 5
977 255 165 210 342
978 228 198 323 256
979 100 130 181 248
980 367 316 289 396
981 136 190 109 145
982 263 309 194 207
983 50 86 47 108
984 438 384 465 429
985 189 114 197 172
986 198 163 120 104
987 163 211 138 93
988 121 144 118 194
989 313 358 229 305
990 51 72 46 99
991 155 115 238 164
992 289 300 177 317
993 318 391 434 406
994 396 424 473 402
995 396 424 402 367
996 61 127 82 87
997 328 334 418 375
998 173 138 190 167
999 14 29 17 11
1000 332 306 268 375
1001 162 267 287 211
1002 216 158 268 208
1003 334 352 418 375
1004 352 418 375 457
1005 12 41 34 51
1006 197 212 172 113
1007 23 16 5 17
1008 140 155 186 289
1009 14 29 11 13
1010 312 289 236 278
1011 289 246 293 396
1012 399 434 367 318
1013 165 164 210 206
1014 318 342 255 210
1015 318 342 210 331
1016 396 419 301 307
1017 447 483 406 451
1018 406 447 451 472
1019 15 41 42 34
1020 333 307 374 290
1021 323 376 324 256
1022 263 243 144 194
1023 332 208 308 268
1024 333 309 207 290
1025 167 190 109 92
1026 109 167 92 84
1027 12 15 13 34
1028 291 256 248 324
1029 163 198 211 104
1030 113 212 130 197
1031 102 158 184 162
1032 386 334 239 347
1033 386 334 347 437
1034 347 386 437 465
1035 490 483 451 435
1036 325 378 417 426
1037 138 92 190 167
1038 144 118 194 94
1039 306 268 271 150
1040 318 391 406 325
1041 435 446 434 367
1042 435 446 367 424
1043 184 237 305 171
1044 184 237 171 162
1045 237 171 162 287
1046 237 171 287 305
1047 305 184 171 131
1048 184 171 131 102
1049 308 216 268 208
1050 367 406 318 434
1051 426 420 417 325
1052 469 458 396 402
1053 396 469 402 473
1054 184 237 162 158
1055 343 317 238 164
1056 477 473 435 402
1057 99 109 123 72
1058 171 104 102 136
1059 210 165 206 342
1060 256 228 130 248
1061 256 228 248 324
1062 228 248 324 313
1063 256 228 324 323
1064 358 229 305 357
1065 435 474 483 406
1066 155 238 177 164
1067 94 149 118 194
1068 394 448 444 445
1069 256 291 292 376
1070 216 158 208 145
1071 318 391 325 255
1072 92 138 84 167
1073 371 402 289 396
1074 371 402 396 458
1075 435 474 406 434
1076 419 396 453 401
1077 229 305 357 287
1078 291 256 324 376
1079 465 486 470 429
1080 417 457 471 418
1081 228 324 323 229
1082 228 324 229 313
1083 100 149 197 248
1084 164 210 206 343
1085 402 396 367 289
1086 325 406 426 391
1087 334 239 347 437
1088 51 82 87 41
1089 317 238 164 177
1090 46 72 109 99
1091 173 138 167 84
1092 384 394 465 429
1093 374 293 401 411
1094 401 374 411 458
1095 374 293 411 371
1096 411 374 371 458
1097 371 411 458 396
1098 411 458 396 453
1099 371 411 396 293
1100 411 396 293 401
1101 411 458 453 401
1102 453 411 401 396
1103 396 371 293 289
1104 378 417 426 472
1105 93 104 163 211
1106 22 52 24 14
1107 489 479 465 443
1108 100 114 62 113
1109 359 437 347 239
1110 171 162 287 211
1111 171 184 162 102
1112 156 83 168 172
1113 331 206 342 210
1114 370 376 292 291
1115 4 1 5 6
1116 171 104 136 211
1117 331 343 206 210
1118 157 167 84 173
1119 343 318 210 331
1120 197 248 130 100
1121 114 100 197 113
1122 210 164 317 343
1123 52 29 14 22
1124 16 11 5 17
1125 426 472 406 451
1126 17 14 11 5
1127 473 435 402 424
1128 328 334 375 268
1129 62 114 83 172
1130 378 451 472 426
1131 11 13 6 14
1132 6 11 14 5
1133 29 14 22 13
1134 114 197 172 113
1135 396 419 307 401
1136 11 4 5 6
1137 114 168 83 172
1138 14 6 22 13
1139 114 62 113 172
1140 428 388 356
1141 346 315 222
1142 3 7 9
1143 27 76 56
1144 388 346 276
1145 315 297 169
1146 7 27 19
1147 76 134 148
1148 222 315 169
1149 56 76 148
1150 276 346 222
1151 276 222 154
1152 19 27 56
1153 19 56 68
1154 154 222 129
1155 276 154 226
1156 68 56 112
1157 388 276 356
1158 7 19 9
1159 19 68 33
1160 129 222 169
1161 226 154 137
1162 112 56 148
1163 33 68 79
1164 154 129 79
1165 79 129 90
1166 90 129 169
1167 154 79 137
1168 276 226 356
1169 68 112 137
1170 137 112 193
1171 193 112 148
1172 68 137 79
1173 19 33 9
1174 226 137 273
1175 226 273 356
1176 33 79 37
1177 33 37 9
1178 193 273 137
1179 90 37 79
1180 440 449 380
1181 459 475 433
1182 348 281 362
1183 214 180 202
1184 449 459 409
1185 475 488 467
1186 281 214 261
1187 180 160 182
1188 433 475 467
1189 202 180 182
1190 409 459 433
1191 409 433 368
1192 261 214 202
1193 261 202 269
1194 368 433 413
1195 409 368 338
1196 269 202 225
1197 449 409 380
1198 281 261 362
1199 261 269 327
1200 413 433 467
1201 338 368 288
1202 225 202 182
1203 327 269 354
1204 368 413 354
1205 354 413 431
1206 431 413 467
1207 368 354 288
1208 409 338 380
1209 269 225 288
1210 288 225 232
1211 232 225 182
1212 269 288 354
1213 261 327 362
1214 338 288 302
1215 338 302 380
1216 327 354 393
1217 327 393 362
1218 232 302 288
1219 431 393 354
1220 296 314 170
1221 345 387 277
1222 135 75 147
1223 26 8 18
1224 314 345 223
1225 387 427 355
1226 75 26 55
1227 8 2 10
1228 277 387 355
1229 18 8 10
1230 223 345 277
1231 223 277 153
1232 55 26 18
1233 55 18 67
1234 153 277 227
1235 223 153 128
1236 67 18 32
1237 314 223 170
1238 75 55 147
1239 55 67 111
1240 227 277 355
1241 128 153 81
1242 32 18 10
1243 111 67 139
1244 153 227 139
1245 139 227 272
1246 272 227 355
1247 153 139 81
1248 223 128 170
1249 67 32 81
1250 81 32 38
1251 38 32 10
1252 67 81 139
1253 55 111 147
1254 128 81 91
1255 128 91 170
1256 111 139 192
1257 111 192 147
1258 38 91 81
1259 272 192 139
1260 441 450 379
1261 460 476 432
1262 349 282 363
1263 215 179 203
1264 450 460 410
1265 476 487 466
1266 282 215 260
1267 179 161 183
1268 432 476 466
1269 203 179 183
1270 410 460 432
1271 410 432 369
1272 260 215 203
1273 260 203 270
1274 369 432 412
1275 410 369 339
1276 270 203 224
1277 450 410 379
1278 282 260 363
1279 260 270 326
1280 412 432 466
1281 339 369 286
1282 224 203 183
1283 326 270 353
1284 369 412 353
1285 353 412 430
1286 430 412 466
1287 369 353 286
1288 410 339 379
1289 270 224 286
1290 286 224 233
1291 233 224 183
1292 270 286 353
1293 260 326 363
1294 339 286 303
1295 339 303 379
1296 326 353 392
1297 326 392 363
1298 233 303 286
1299 430 392 353
1300 30 40
1301 40 71
1302 71 106
1303 106 152
1304 152 234
1305 20 36
1306 36 54
1307 54 98
1308 98 73
1309 73 60
1310 252 174
1311 174 125
1312 125 219
1313 219 351
1314 77 88
1315 88 116
1316 116 201
1317 201 340
1318 416 366
1319 366 322
1320 322 274
1321 274 241
1322 241 221
1323 205 231
1324 231 259
1325 259 311
1326 311 280
1327 280 264
1328 422 383
1329 383 337
1330 337 408
1331 408 464
1332 456 398
1333 398 329
1334 329 299
1335 299 284
1336 59 74
1337 74 97
1338 97 53
1339 53 35
1340 35 21
1341 31 39
1342 39 70
1343 70 107
1344 107 151
1345 151 235
1346 78 89
1347 89 117
1348 117 200
1349 200 341
1350 350 218
1351 218 126
1352 126 175
1353 175 253
1354 265 279
1355 279 310
1356 310 258
1357 258 230
1358 230 204
1359 220 240
1360 240 275
1361 275 321
1362 321 365
1363 365 415
1364 285 298
1365 298 330
1366 330 397
1367 397 455
1368 463 407
1369 407 336
1370 336 382
1371 382 421
EndElements

Dirichlet
1
4
6
13
15
22
24
42
49
57
63
80
83
95
110
115
119
121
144
156
164
168
188
195
206
207
238
263
301
307
331
333
343
372
401
419
453
EndDirichlet

Neumann
157
167
173
190
196
211
213
242
250
262
267
287
292
308
323
328
332
335
357
370
375
376
390
395
400
404
418
425
442
445
452
454
457
471
482
485
492
EndNeumann
